[2016-11-27 00:58:00.469] [TRACE] 今日头条 - DealWith instantiation ...
[2016-11-27 00:58:00.481] [TRACE] 今日头条 - spiderCore instantiation ...
[2016-11-27 00:58:00.481] [TRACE] 今日头条 - 启动函数
[2016-11-27 00:58:00.511] [DEBUG] 今日头条 - 任务信息数据库连接建立...成功
[2016-11-27 00:58:00.511] [DEBUG] 今日头条 - 缓存队列数据库连接建立...成功
[2016-11-27 00:58:00.511] [DEBUG] 今日头条 - 创建数据库连接完毕
[2016-11-27 00:58:00.511] [INFO] 今日头条 - { p: '6', id: '6518345701', name: '共赏雅俗' }
[2016-11-27 00:58:00.665] [DEBUG] 今日头条 - 真人真事：新婚19天，新娘竟遭如此厄运
[2016-11-27 00:58:00.665] [DEBUG] 今日头条 - 周总理知道有人要暗杀自己时，顿时拍桌子说了这番话
[2016-11-27 00:58:00.675] [DEBUG] 今日头条 - 《功夫》的这些片段都没在电影院看到，可惜了
[2016-11-27 00:58:00.675] [DEBUG] 今日头条 - 周总理向主席报告林彪出逃，主席说的最后一句话最霸气
[2016-11-27 00:58:00.675] [DEBUG] 今日头条 - 小夫妻忙造人，可把门外的丈母娘急坏了
[2016-11-27 00:58:00.675] [DEBUG] 今日头条 - 两个孩子同时出生，但一生下来就明显有了差距
[2016-11-27 00:58:00.685] [DEBUG] 今日头条 - 女子空姐面试，当考官的老公吓得坐到了地上
[2016-11-27 00:58:00.695] [DEBUG] 今日头条 - 农村人是这么纪念毛主席逝世的
[2016-11-27 00:58:00.695] [DEBUG] 今日头条 - 姑娘深夜独自在家，发生的这些事让人害怕
[2016-11-27 00:58:00.695] [DEBUG] 今日头条 - 农村小伙深夜被女老板教如何服务客人
[2016-11-27 00:58:00.855] [DEBUG] 今日头条 - 真人真事：新婚19天，新娘竟遭如此厄运
[2016-11-27 00:58:00.859] [DEBUG] 今日头条 - 周总理知道有人要暗杀自己时，顿时拍桌子说了这番话
[2016-11-27 00:58:00.863] [DEBUG] 今日头条 - 《功夫》的这些片段都没在电影院看到，可惜了
[2016-11-27 00:58:00.866] [DEBUG] 今日头条 - 周总理向主席报告林彪出逃，主席说的最后一句话最霸气
[2016-11-27 00:58:00.870] [DEBUG] 今日头条 - 小夫妻忙造人，可把门外的丈母娘急坏了
