[2017-01-20 20:01:49.063] [TRACE] 风行网 - DealWith instantiation ...
[2017-01-20 20:01:54.846] [DEBUG] 风行网 - 风行 8837429 加入缓存队列
[2017-01-20 20:01:54.933] [DEBUG] 风行网 - 风行 8818471 加入缓存队列
[2017-01-20 20:01:55.009] [DEBUG] 风行网 - 风行 8783725 加入缓存队列
[2017-01-20 20:01:55.094] [DEBUG] 风行网 - 风行 8734015 加入缓存队列
[2017-01-20 20:01:55.187] [DEBUG] 风行网 - 风行 8691047 加入缓存队列
[2017-01-20 20:01:55.263] [DEBUG] 风行网 - 风行 8665873 加入缓存队列
[2017-01-20 20:01:55.346] [DEBUG] 风行网 - 风行 8640481 加入缓存队列
[2017-01-20 20:01:55.433] [DEBUG] 风行网 - 风行 8627345 加入缓存队列
[2017-01-20 20:01:55.518] [DEBUG] 风行网 - 风行 8625073 加入缓存队列
[2017-01-20 20:01:55.618] [DEBUG] 风行网 - 风行 8617787 加入缓存队列
[2017-01-20 20:01:55.698] [DEBUG] 风行网 - 风行 8097371 加入缓存队列
[2017-01-20 20:01:55.781] [DEBUG] 风行网 - 风行 8031087 加入缓存队列
[2017-01-20 20:01:55.847] [DEBUG] 风行网 - 风行 4504387 加入缓存队列
[2017-01-20 20:01:55.939] [DEBUG] 风行网 - 风行 4465152 加入缓存队列
[2017-01-20 20:01:56.051] [DEBUG] 风行网 - 风行 4464878 加入缓存队列
[2017-01-20 20:01:56.129] [DEBUG] 风行网 - 风行 4330112 加入缓存队列
[2017-01-20 20:01:56.215] [DEBUG] 风行网 - 风行 4287927 加入缓存队列
[2017-01-20 20:01:56.287] [DEBUG] 风行网 - 风行 4530173 加入缓存队列
[2017-01-20 20:01:56.370] [DEBUG] 风行网 - 风行 4524100 加入缓存队列
[2017-01-20 20:01:58.142] [DEBUG] 风行网 - 风行 4522265 加入缓存队列
[2017-01-20 20:01:58.231] [DEBUG] 风行网 - 风行 4513492 加入缓存队列
[2017-01-20 20:01:58.309] [DEBUG] 风行网 - 风行 4497680 加入缓存队列
[2017-01-20 20:01:58.396] [DEBUG] 风行网 - 风行 4490522 加入缓存队列
[2017-01-20 20:01:58.481] [DEBUG] 风行网 - 风行 4490327 加入缓存队列
[2017-01-20 20:01:58.558] [DEBUG] 风行网 - 风行 4490324 加入缓存队列
[2017-01-20 20:01:58.619] [DEBUG] 风行网 - 风行 4490304 加入缓存队列
[2017-01-20 20:01:58.695] [DEBUG] 风行网 - 风行 4485321 加入缓存队列
[2017-01-20 20:01:58.764] [DEBUG] 风行网 - 风行 4480990 加入缓存队列
[2017-01-20 20:01:58.832] [DEBUG] 风行网 - 风行 4477810 加入缓存队列
[2017-01-20 20:01:58.910] [DEBUG] 风行网 - 风行 4474769 加入缓存队列
[2017-01-20 20:01:58.999] [DEBUG] 风行网 - 风行 4464991 加入缓存队列
[2017-01-20 20:01:59.071] [DEBUG] 风行网 - 风行 4464491 加入缓存队列
[2017-01-20 20:01:59.144] [DEBUG] 风行网 - 风行 4461324 加入缓存队列
[2017-01-20 20:01:59.217] [DEBUG] 风行网 - 风行 4461020 加入缓存队列
[2017-01-20 20:01:59.383] [DEBUG] 风行网 - 风行 4446162 加入缓存队列
[2017-01-20 20:01:59.464] [DEBUG] 风行网 - 风行 4420167 加入缓存队列
[2017-01-20 20:01:59.545] [DEBUG] 风行网 - 风行 4420160 加入缓存队列
[2017-01-20 20:01:59.624] [DEBUG] 风行网 - 风行 4419724 加入缓存队列
[2017-01-20 20:01:59.704] [DEBUG] 风行网 - 风行 4401166 加入缓存队列
[2017-01-20 20:01:59.787] [DEBUG] 风行网 - 风行 4349568 加入缓存队列
[2017-01-20 20:01:59.878] [DEBUG] 风行网 - 风行 4345965 加入缓存队列
[2017-01-20 20:01:59.965] [DEBUG] 风行网 - 风行 4307941 加入缓存队列
[2017-01-20 20:02:00.046] [DEBUG] 风行网 - 风行 4172710 加入缓存队列
[2017-01-20 20:02:00.121] [DEBUG] 风行网 - 风行 4155578 加入缓存队列
[2017-01-20 20:02:00.209] [DEBUG] 风行网 - 风行 4145312 加入缓存队列
[2017-01-20 20:02:00.283] [DEBUG] 风行网 - 风行 4138799 加入缓存队列
[2017-01-20 20:02:00.596] [DEBUG] 风行网 - 风行 3905409 加入缓存队列
[2017-01-20 20:02:00.677] [DEBUG] 风行网 - 风行 3905406 加入缓存队列
[2017-01-20 20:02:00.767] [DEBUG] 风行网 - 风行 3905387 加入缓存队列
[2017-01-20 20:02:00.851] [DEBUG] 风行网 - 风行 3905378 加入缓存队列
[2017-01-20 20:02:00.924] [DEBUG] 风行网 - 风行 3905376 加入缓存队列
[2017-01-20 20:02:01.014] [DEBUG] 风行网 - 风行 3905371 加入缓存队列
[2017-01-20 20:02:01.095] [DEBUG] 风行网 - 风行 3905365 加入缓存队列
[2017-01-20 20:02:01.172] [DEBUG] 风行网 - 风行 3905348 加入缓存队列
[2017-01-20 20:02:01.253] [DEBUG] 风行网 - 风行 3905342 加入缓存队列
[2017-01-20 20:02:01.439] [DEBUG] 风行网 - 风行 3905318 加入缓存队列
[2017-01-20 20:02:01.505] [DEBUG] 风行网 - 风行 3905294 加入缓存队列
[2017-01-20 20:02:01.573] [DEBUG] 风行网 - 风行 3905282 加入缓存队列
[2017-01-20 20:02:01.654] [DEBUG] 风行网 - 风行 3905269 加入缓存队列
[2017-01-20 20:02:01.745] [DEBUG] 风行网 - 风行 3905216 加入缓存队列
[2017-01-20 20:02:01.815] [DEBUG] 风行网 - 风行 3905215 加入缓存队列
[2017-01-20 20:02:01.896] [DEBUG] 风行网 - 风行 3905214 加入缓存队列
[2017-01-20 20:02:01.980] [DEBUG] 风行网 - 风行 3905213 加入缓存队列
[2017-01-20 20:02:02.065] [DEBUG] 风行网 - 风行 3905200 加入缓存队列
[2017-01-20 20:02:02.152] [DEBUG] 风行网 - 风行 3905198 加入缓存队列
[2017-01-20 20:02:02.238] [DEBUG] 风行网 - 风行 3905181 加入缓存队列
[2017-01-20 20:02:02.318] [DEBUG] 风行网 - 风行 3905180 加入缓存队列
[2017-01-20 20:02:02.388] [DEBUG] 风行网 - 风行 3905179 加入缓存队列
[2017-01-20 20:02:02.461] [DEBUG] 风行网 - 风行 3905174 加入缓存队列
[2017-01-20 20:02:02.536] [DEBUG] 风行网 - 风行 3905171 加入缓存队列
[2017-01-20 20:02:02.620] [DEBUG] 风行网 - 风行 3905151 加入缓存队列
[2017-01-20 20:02:02.717] [DEBUG] 风行网 - 风行 3905118 加入缓存队列
[2017-01-20 20:02:02.799] [DEBUG] 风行网 - 风行 3905112 加入缓存队列
[2017-01-20 20:02:02.887] [DEBUG] 风行网 - 风行 3905110 加入缓存队列
[2017-01-20 20:02:02.976] [DEBUG] 风行网 - 风行 3905074 加入缓存队列
[2017-01-20 20:02:03.058] [DEBUG] 风行网 - 风行 3905054 加入缓存队列
[2017-01-20 20:02:03.146] [DEBUG] 风行网 - 风行 3905051 加入缓存队列
[2017-01-20 20:02:03.258] [DEBUG] 风行网 - 风行 3905038 加入缓存队列
[2017-01-20 20:02:03.333] [DEBUG] 风行网 - 风行 3905034 加入缓存队列
[2017-01-20 20:02:03.406] [DEBUG] 风行网 - 风行 3905028 加入缓存队列
[2017-01-20 20:02:03.530] [DEBUG] 风行网 - 风行 3905026 加入缓存队列
[2017-01-20 20:02:03.629] [DEBUG] 风行网 - 风行 3905025 加入缓存队列
[2017-01-20 20:02:03.702] [DEBUG] 风行网 - 风行 3905024 加入缓存队列
[2017-01-20 20:02:03.783] [DEBUG] 风行网 - 风行 3905022 加入缓存队列
[2017-01-20 20:02:03.878] [DEBUG] 风行网 - 风行 3905021 加入缓存队列
[2017-01-20 20:02:03.951] [DEBUG] 风行网 - 风行 3905019 加入缓存队列
[2017-01-20 20:02:04.039] [DEBUG] 风行网 - 风行 3905011 加入缓存队列
[2017-01-20 20:02:04.112] [DEBUG] 风行网 - 风行 3905001 加入缓存队列
[2017-01-20 20:02:04.205] [DEBUG] 风行网 - 风行 3904966 加入缓存队列
[2017-01-20 20:02:04.274] [DEBUG] 风行网 - 风行 3906373 加入缓存队列
[2017-01-20 20:02:04.366] [DEBUG] 风行网 - 风行 3906372 加入缓存队列
[2017-01-20 20:02:04.448] [DEBUG] 风行网 - 风行 3906357 加入缓存队列
[2017-01-20 20:02:04.527] [DEBUG] 风行网 - 风行 3906352 加入缓存队列
[2017-01-20 20:02:04.598] [DEBUG] 风行网 - 风行 3906350 加入缓存队列
[2017-01-20 20:02:04.678] [DEBUG] 风行网 - 风行 3906035 加入缓存队列
[2017-01-20 20:02:04.770] [DEBUG] 风行网 - 风行 3905886 加入缓存队列
[2017-01-20 20:02:05.108] [DEBUG] 风行网 - 风行 9088123 加入缓存队列
[2017-01-20 20:02:05.186] [DEBUG] 风行网 - 风行 9078877 加入缓存队列
[2017-01-20 20:02:05.258] [DEBUG] 风行网 - 风行 9070413 加入缓存队列
[2017-01-20 20:02:05.340] [DEBUG] 风行网 - 风行 9054457 加入缓存队列
[2017-01-20 20:02:05.412] [DEBUG] 风行网 - 风行 9050571 加入缓存队列
[2017-01-20 20:02:05.493] [DEBUG] 风行网 - 风行 9031879 加入缓存队列
[2017-01-20 20:02:05.578] [DEBUG] 风行网 - 风行 9021045 加入缓存队列
[2017-01-20 20:02:05.657] [DEBUG] 风行网 - 风行 9009007 加入缓存队列
[2017-01-20 20:02:05.740] [DEBUG] 风行网 - 风行 9001835 加入缓存队列
[2017-01-20 20:02:05.814] [DEBUG] 风行网 - 风行 8966579 加入缓存队列
[2017-01-20 20:02:05.899] [DEBUG] 风行网 - 风行 8955819 加入缓存队列
[2017-01-20 20:02:05.980] [DEBUG] 风行网 - 风行 8936797 加入缓存队列
[2017-01-20 20:02:06.068] [DEBUG] 风行网 - 风行 8924419 加入缓存队列
[2017-01-20 20:02:06.160] [DEBUG] 风行网 - 风行 8844641 加入缓存队列
[2017-01-20 20:02:06.249] [DEBUG] 风行网 - 风行 8839407 加入缓存队列
[2017-01-20 20:02:06.325] [DEBUG] 风行网 - 风行 8835715 加入缓存队列
[2017-01-20 20:02:06.409] [DEBUG] 风行网 - 风行 8832451 加入缓存队列
[2017-01-20 20:02:06.485] [DEBUG] 风行网 - 风行 8822623 加入缓存队列
[2017-01-20 20:02:06.565] [DEBUG] 风行网 - 风行 8820055 加入缓存队列
[2017-01-20 20:02:06.640] [DEBUG] 风行网 - 风行 8819977 加入缓存队列
[2017-01-20 20:02:06.707] [DEBUG] 风行网 - 风行 8814975 加入缓存队列
[2017-01-20 20:02:06.779] [DEBUG] 风行网 - 风行 8813325 加入缓存队列
[2017-01-20 20:02:06.850] [DEBUG] 风行网 - 风行 8809407 加入缓存队列
[2017-01-20 20:02:06.933] [DEBUG] 风行网 - 风行 8804843 加入缓存队列
[2017-01-20 20:02:07.013] [DEBUG] 风行网 - 风行 8800765 加入缓存队列
[2017-01-20 20:02:07.089] [DEBUG] 风行网 - 风行 8787331 加入缓存队列
[2017-01-20 20:02:07.165] [DEBUG] 风行网 - 风行 8783493 加入缓存队列
[2017-01-20 20:02:07.244] [DEBUG] 风行网 - 风行 8778973 加入缓存队列
[2017-01-20 20:02:07.317] [DEBUG] 风行网 - 风行 8769271 加入缓存队列
[2017-01-20 20:02:07.397] [DEBUG] 风行网 - 风行 8749663 加入缓存队列
[2017-01-20 20:02:07.478] [DEBUG] 风行网 - 风行 8733927 加入缓存队列
[2017-01-20 20:02:07.557] [DEBUG] 风行网 - 风行 8713721 加入缓存队列
[2017-01-20 20:02:07.631] [DEBUG] 风行网 - 风行 8709113 加入缓存队列
[2017-01-20 20:02:07.708] [DEBUG] 风行网 - 风行 8704505 加入缓存队列
[2017-01-20 20:02:07.808] [DEBUG] 风行网 - 风行 8693625 加入缓存队列
[2017-01-20 20:02:07.885] [DEBUG] 风行网 - 风行 8691049 加入缓存队列
[2017-01-20 20:02:07.956] [DEBUG] 风行网 - 风行 8689173 加入缓存队列
[2017-01-20 20:02:08.032] [DEBUG] 风行网 - 风行 8687249 加入缓存队列
[2017-01-20 20:02:08.100] [DEBUG] 风行网 - 风行 8684653 加入缓存队列
[2017-01-20 20:02:08.181] [DEBUG] 风行网 - 风行 8682593 加入缓存队列
[2017-01-20 20:02:08.262] [DEBUG] 风行网 - 风行 8670675 加入缓存队列
[2017-01-20 20:02:08.348] [DEBUG] 风行网 - 风行 8665881 加入缓存队列
[2017-01-20 20:02:08.433] [DEBUG] 风行网 - 风行 8661329 加入缓存队列
[2017-01-20 20:02:08.525] [DEBUG] 风行网 - 风行 8657053 加入缓存队列
[2017-01-20 20:02:08.614] [DEBUG] 风行网 - 风行 8653183 加入缓存队列
[2017-01-20 20:02:08.691] [DEBUG] 风行网 - 风行 8641931 加入缓存队列
[2017-01-20 20:02:08.774] [DEBUG] 风行网 - 风行 8639797 加入缓存队列
[2017-01-20 20:02:08.846] [DEBUG] 风行网 - 风行 8638041 加入缓存队列
[2017-01-20 20:02:08.911] [DEBUG] 风行网 - 风行 8635441 加入缓存队列
[2017-01-20 20:02:08.986] [DEBUG] 风行网 - 风行 8017512 加入缓存队列
[2017-01-20 20:02:09.215] [DEBUG] 风行网 - 风行 3917820 加入缓存队列
[2017-01-20 20:02:09.373] [DEBUG] 风行网 - 风行 3917779 加入缓存队列
[2017-01-20 20:02:09.460] [DEBUG] 风行网 - 风行 3917760 加入缓存队列
[2017-01-20 20:02:09.548] [DEBUG] 风行网 - 风行 3905687 加入缓存队列
[2017-01-20 20:02:09.630] [DEBUG] 风行网 - 风行 3905495 加入缓存队列
[2017-01-20 20:02:09.703] [DEBUG] 风行网 - 风行 3905697 加入缓存队列
[2017-01-20 20:02:09.781] [DEBUG] 风行网 - 风行 3905519 加入缓存队列
[2017-01-20 20:02:09.858] [DEBUG] 风行网 - 风行 3905542 加入缓存队列
[2017-01-20 20:02:09.930] [DEBUG] 风行网 - 风行 3905522 加入缓存队列
[2017-01-20 20:02:10.010] [DEBUG] 风行网 - 风行 3905596 加入缓存队列
[2017-01-20 20:02:10.297] [DEBUG] 风行网 - 风行 3906349 加入缓存队列
[2017-01-20 20:02:10.386] [DEBUG] 风行网 - 风行 3905841 加入缓存队列
[2017-01-20 20:02:10.456] [DEBUG] 风行网 - 风行 3905812 加入缓存队列
[2017-01-20 20:02:10.532] [DEBUG] 风行网 - 风行 3905297 加入缓存队列
[2017-01-20 20:02:10.627] [DEBUG] 风行网 - 风行 3905191 加入缓存队列
[2017-01-20 20:02:10.715] [DEBUG] 风行网 - 风行 3905149 加入缓存队列
[2017-01-20 20:02:10.788] [DEBUG] 风行网 - 风行 3905081 加入缓存队列
[2017-01-20 20:02:10.865] [DEBUG] 风行网 - 风行 3905069 加入缓存队列
[2017-01-20 20:02:10.942] [DEBUG] 风行网 - 风行 3905058 加入缓存队列
[2017-01-20 20:02:11.017] [DEBUG] 风行网 - 风行 3905053 加入缓存队列
[2017-01-20 20:02:11.089] [DEBUG] 风行网 - 风行 3905039 加入缓存队列
[2017-01-20 20:02:11.175] [DEBUG] 风行网 - 风行 3905036 加入缓存队列
[2017-01-20 20:02:11.275] [DEBUG] 风行网 - 风行 3905032 加入缓存队列
[2017-01-20 20:02:11.361] [DEBUG] 风行网 - 风行 3905016 加入缓存队列
[2017-01-20 20:02:11.646] [DEBUG] 风行网 - 风行 8012401 加入缓存队列
[2017-01-20 20:02:11.724] [DEBUG] 风行网 - 风行 8001168 加入缓存队列
[2017-01-20 20:02:11.801] [DEBUG] 风行网 - 风行 4517663 加入缓存队列
[2017-01-20 20:02:11.882] [DEBUG] 风行网 - 风行 4500266 加入缓存队列
[2017-01-20 20:02:11.960] [DEBUG] 风行网 - 风行 4485379 加入缓存队列
[2017-01-20 20:02:12.041] [DEBUG] 风行网 - 风行 4479277 加入缓存队列
[2017-01-20 20:02:12.120] [DEBUG] 风行网 - 风行 4429570 加入缓存队列
[2017-01-20 20:02:12.186] [DEBUG] 风行网 - 风行 4411342 加入缓存队列
[2017-01-20 20:02:12.266] [DEBUG] 风行网 - 风行 4188738 加入缓存队列
[2017-01-20 20:02:12.341] [DEBUG] 风行网 - 风行 4145063 加入缓存队列
[2017-01-20 20:02:12.412] [DEBUG] 风行网 - 风行 4145222 加入缓存队列
[2017-01-20 20:02:12.486] [DEBUG] 风行网 - 风行 4145087 加入缓存队列
[2017-01-20 20:02:12.543] [DEBUG] 风行网 - 风行 4144965 加入缓存队列
[2017-01-20 20:02:12.611] [DEBUG] 风行网 - 风行 4077365 加入缓存队列
[2017-01-20 20:02:12.680] [DEBUG] 风行网 - 风行 4065380 加入缓存队列
[2017-01-20 20:02:12.758] [DEBUG] 风行网 - 风行 4016045 加入缓存队列
[2017-01-20 20:02:12.845] [DEBUG] 风行网 - 风行 4001325 加入缓存队列
[2017-01-20 20:02:12.921] [DEBUG] 风行网 - 风行 3994832 加入缓存队列
[2017-01-20 20:02:12.992] [DEBUG] 风行网 - 风行 3994913 加入缓存队列
[2017-01-20 20:02:13.080] [DEBUG] 风行网 - 风行 3946823 加入缓存队列
[2017-01-20 20:02:13.161] [DEBUG] 风行网 - 风行 3946830 加入缓存队列
[2017-01-20 20:02:13.242] [DEBUG] 风行网 - 风行 3917735 加入缓存队列
[2017-01-20 20:02:13.323] [DEBUG] 风行网 - 风行 3905619 加入缓存队列
[2017-01-20 20:02:13.413] [DEBUG] 风行网 - 风行 3905577 加入缓存队列
[2017-01-20 20:02:13.483] [DEBUG] 风行网 - 风行 3905789 加入缓存队列
[2017-01-20 20:02:13.564] [DEBUG] 风行网 - 风行 3905444 加入缓存队列
[2017-01-20 20:02:13.638] [DEBUG] 风行网 - 风行 3905469 加入缓存队列
[2017-01-20 20:02:13.715] [DEBUG] 风行网 - 风行 3905492 加入缓存队列
[2017-01-20 20:02:13.807] [DEBUG] 风行网 - 风行 3905460 加入缓存队列
[2017-01-20 20:02:13.879] [DEBUG] 风行网 - 风行 3905468 加入缓存队列
[2017-01-20 20:02:14.196] [DEBUG] 风行网 - 风行 4070720 加入缓存队列
[2017-01-20 20:02:14.291] [DEBUG] 风行网 - 风行 3994933 加入缓存队列
[2017-01-20 20:02:14.385] [DEBUG] 风行网 - 风行 3917838 加入缓存队列
[2017-01-20 20:02:14.453] [DEBUG] 风行网 - 风行 3905493 加入缓存队列
[2017-01-20 20:02:14.536] [DEBUG] 风行网 - 风行 3905578 加入缓存队列
[2017-01-20 20:02:14.819] [DEBUG] 风行网 - 风行 4477021 加入缓存队列
[2017-01-20 20:02:14.883] [DEBUG] 风行网 - 风行 4198994 加入缓存队列
[2017-01-20 20:02:14.955] [DEBUG] 风行网 - 风行 4145094 加入缓存队列
[2017-01-20 20:02:15.055] [DEBUG] 风行网 - 风行 4145038 加入缓存队列
[2017-01-20 20:02:15.118] [DEBUG] 风行网 - 风行 4145002 加入缓存队列
[2017-01-20 20:02:15.213] [DEBUG] 风行网 - 风行 4065365 加入缓存队列
[2017-01-20 20:02:15.312] [DEBUG] 风行网 - 风行 3978483 加入缓存队列
[2017-01-20 20:02:15.394] [DEBUG] 风行网 - 风行 3978683 加入缓存队列
[2017-01-20 20:02:15.471] [DEBUG] 风行网 - 风行 3994340 加入缓存队列
[2017-01-20 20:02:15.550] [DEBUG] 风行网 - 风行 3908087 加入缓存队列
[2017-01-20 20:02:15.620] [DEBUG] 风行网 - 风行 3907384 加入缓存队列
[2017-01-20 20:02:15.701] [DEBUG] 风行网 - 风行 3907404 加入缓存队列
[2017-01-20 20:02:15.787] [DEBUG] 风行网 - 风行 3907373 加入缓存队列
[2017-01-20 20:02:15.851] [DEBUG] 风行网 - 风行 3907411 加入缓存队列
[2017-01-20 20:02:15.935] [DEBUG] 风行网 - 风行 3907413 加入缓存队列
[2017-01-20 20:02:16.012] [DEBUG] 风行网 - 风行 3918047 加入缓存队列
[2017-01-20 20:02:16.090] [DEBUG] 风行网 - 风行 3907525 加入缓存队列
[2017-01-20 20:02:16.162] [DEBUG] 风行网 - 风行 3918015 加入缓存队列
[2017-01-20 20:02:16.244] [DEBUG] 风行网 - 风行 3907542 加入缓存队列
[2017-01-20 20:02:16.321] [DEBUG] 风行网 - 风行 3917998 加入缓存队列
[2017-01-20 20:02:16.395] [DEBUG] 风行网 - 风行 3907550 加入缓存队列
[2017-01-20 20:02:16.479] [DEBUG] 风行网 - 风行 3907553 加入缓存队列
[2017-01-20 20:02:16.558] [DEBUG] 风行网 - 风行 3907579 加入缓存队列
[2017-01-20 20:02:16.628] [DEBUG] 风行网 - 风行 3918027 加入缓存队列
[2017-01-20 20:02:16.724] [DEBUG] 风行网 - 风行 3907559 加入缓存队列
[2017-01-20 20:02:16.809] [DEBUG] 风行网 - 视频数据请求完成
[2017-01-20 20:02:16.813] [DEBUG] 风行网 - 608_result { user: '粉丝数信息已返回', media: '视频信息已返回' }
[2017-01-20 20:02:16.815] [DEBUG] 风行网 - 285
[2017-01-20 20:02:16.816] [DEBUG] 风行网 - undefined
[2017-01-20 20:02:16.818] [DEBUG] 风行网 - end
[2017-01-20 20:02:16.819] [DEBUG] 风行网 - 风行 3917942 加入缓存队列
